molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pEC50
CHEMBL4527893,CCCCc1nc(C2CC2)c(CC(=O)OC)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,514.582,4.2374,1,8,5.627087997
CHEMBL4463602,CC#CCOC(=O)Cc1c(C)nc(CCCC)n(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c1=O,Full Agonist,526.593,4.06192,1,8,5.596879479
CHEMBL4466241,CCCCc1nc(C)c(CC(=O)OCC2CCCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,570.69,5.61892,1,8,5.879426069
CHEMBL4469751,CCCCc1nc(C)c(CC(=O)OCC2CC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,528.609,4.44862,1,8,5.742321425
CHEMBL4456647,CCCCc1nc(C)c(CC(=O)OC2CCCCC2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,556.663,5.37132,1,8,6
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,Partial Agonist,360.837,4.68,0,4,3.522878745
CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Partial Agonist,318.756,3.813,1,3,3.522878745
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Full Agonist,356.447,3.1596,1,5,6.013228266
CHEMBL230158,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,Full Agonist,444.471,5.05342,1,5,5.301029996
CHEMBL4237449,COc1ccc(COc2ccc(CNc3cccc(C(=O)O)c3)cc2)cc1,Partial Agonist,363.413,4.5845,2,4,4
CHEMBL4564731,O=C(O)c1cccc(NCc2ccc(OCc3ccc(F)cc3)cc2)c1,Partial Agonist,351.377,4.715,2,3,4
CHEMBL4466987,O=C(O)c1cccc(NCc2ccc(OCc3ccc(F)cc3F)cc2)c1,Partial Agonist,369.367,4.8541,2,3,4
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.552841969
CHEMBL4454550,O=C(O)c1cc(F)cc(NCc2ccc(OCc3ccc(F)cc3)cc2)c1,Partial Agonist,369.367,4.8541,2,3,4
CHEMBL4476782,O=C(O)c1cc(Br)cc(NCc2ccc(OCc3ccc(F)cc3)cc2)c1,Partial Agonist,430.273,5.4775,2,3,4
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,514.629,7.26442,1,5,5.694648631
CHEMBL4446679,CCCCCCC(Sc1nc2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2s1)C(=O)O,Full Agonist,484.687,7.3618,2,5,5.366531544
CHEMBL4519376,CCCCCCC(Sc1nc2ccc(NC(=O)c3ccccc3)cc2s1)C(=O)O,Full Agonist,428.579,6.0643,2,5,5.30980392
CHEMBL4560767,CCCCC(Sc1nc2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2s1)C(=O)O,Full Agonist,456.633,6.5816,2,5,5.431798276
CHEMBL4460166,CCCCCCC(Sc1nc2ccc(NCc3ccc(C(C)(C)C)cc3)cc2s1)C(=O)O,Full Agonist,470.704,7.7216,2,5,5.431798276
CHEMBL4586557,CCCCCCC(Sc1nc2ccc(NCc3ccccc3)cc2s1)C(=O)O,Full Agonist,414.596,6.4241,2,5,5.769551079
CHEMBL4548480,CCCCCCC(Sc1nc2ccc(NCc3ccc(Cl)cc3)cc2s1)C(=O)O,Full Agonist,449.041,7.0775,2,5,5.619788758
CHEMBL4443192,CCCCCCC(Sc1nc2ccc(NCc3ccc(C(F)(F)F)cc3)cc2s1)C(=O)O,Full Agonist,482.593,7.4429,2,5,5.744727495
CHEMBL4464538,CCCCCCC(Sc1nc2ccc(NCc3ccc(-c4ccccc4)cc3)cc2s1)C(=O)O,Full Agonist,490.694,8.0911,2,5,6.113509275
CHEMBL4483378,CCCCCCC(Sc1nc2ccc(NCc3cccc(Cl)c3)cc2s1)C(=O)O,Full Agonist,449.041,7.0775,2,5,5.823908741
CHEMBL4446031,CCCCCCC(Sc1nc2ccc(NCc3ccc(Cl)c(Cl)c3)cc2s1)C(=O)O,Full Agonist,483.486,7.7309,2,5,5.552841969
CHEMBL4546798,CCCCCCC(Sc1nc2ccc(NCc3cc(Cl)cc(Cl)c3)cc2s1)C(=O)O,Full Agonist,483.486,7.7309,2,5,5.537602002
CHEMBL4541281,CCCCCCC(Sc1nc2ccc(NCc3ccc4ccccc4c3)cc2s1)C(=O)O,Full Agonist,464.656,7.5773,2,5,5.522878745
CHEMBL4571498,CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)cc2s1)C(=O)O,Full Agonist,520.742,6.9103,2,6,6.15490196
CHEMBL4445012,CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2s1)C(=O)O,Full Agonist,540.732,7.2798,2,6,6.585026652
CHEMBL4474407,CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2s1)C(=O)O,Full Agonist,499.079,6.2662,2,6,7.301029996
CHEMBL4466709,CCCCCCC(Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2s1)C(=O)O,Full Agonist,533.524,6.9196,2,6,8.657577319
CHEMBL4471421,CCCCCC[C@H](Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2s1)C(=O)O,Full Agonist,533.524,6.9196,2,6,6.795880017
CHEMBL4445084,CCCCCC[C@@H](Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2s1)C(=O)O,Full Agonist,533.524,6.9196,2,6,8.795880017
CHEMBL402063,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Partial Agonist,312.453,4.6436,0,2,4
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,Full Agonist,495.579,4.9356,2,6,7.920818754
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Full Agonist,356.447,3.1596,1,5,5.853871964
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,514.629,7.26442,1,5,5.368556231
CHEMBL1214744,CCCc1nc2ccccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,370.452,5.4023,1,3,5.141462802
CHEMBL4435043,CCCc1nc2c(F)cccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,388.442,5.5414,1,3,5.062482108
CHEMBL4552317,CCCc1nc2c(Cl)cccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,404.897,6.0557,1,3,5.061980903
CHEMBL4587597,CCCc1nc2c(Br)cccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Full Agonist,449.348,6.1648,1,3,5.083546051
CHEMBL4466036,CCCc1nc2c(C)cccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Partial Agonist,384.479,5.71072,1,3,4.954677021
CHEMBL4538895,CCCc1nc2c(C(F)(F)F)cccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Partial Agonist,438.449,6.4211,1,3,4.91721463
CHEMBL3437087,CCCOc1cc(C)c2c(c1C)C[C@H]([C@H](C)C(=O)O)CC2,Partial Agonist,290.403,3.91784,1,2,4.823908741
CHEMBL4458573,O=C(O)[C@@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,Full Agonist,330.689,4.5635,1,2,5.318758763
CHEMBL3341939,O=C(O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,Full Agonist,330.689,4.5635,1,2,5.119186408
CHEMBL4458573,O=C(O)[C@@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,Partial Agonist,330.689,4.5635,1,2,4.958607315
CHEMBL4297626,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,Partial Agonist,487.943,5.1737,1,5,4.522878745
CHEMBL4297626,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,Partial Agonist,487.943,5.1737,1,5,5
CHEMBL4587922,CCCCNC(=O)CN1C(=O)S/C(=C/c2ccc(Cl)cc2)C1=O,Full Agonist,352.843,3.2926,1,4,5.229147988
CHEMBL1267,CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Full Agonist,372.446,2.6505,2,6,5.677780705
CHEMBL1267,CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,Full Agonist,372.446,2.6505,2,6,5.886056648
CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,Partial Agonist,323.805,3.66714,2,5,4.26760624
CHEMBL454691,Cc1cccc(Nc2cc(Cl)nc(SC(C)C(=O)O)n2)c1C,Partial Agonist,337.832,4.05564,2,5,4.886056648
CHEMBL512563,Cc1cccc(Nc2cc(Cl)nc(SC(C)(C)C(=O)O)n2)c1C,Partial Agonist,351.859,4.44574,2,5,4.886056648
CHEMBL4536821,CCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,Partial Agonist,351.859,4.44574,2,5,4.920818754
CHEMBL491950,CCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,Full Agonist,365.886,4.83584,2,5,5.259637311
CHEMBL459972,CCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,Full Agonist,379.913,5.22594,2,5,5.522878745
CHEMBL461409,Cc1cccc(Nc2cc(Cl)nc(SC(C(=O)O)c3ccccc3)n2)c1C,Partial Agonist,399.903,5.40844,2,5,4.522878745
CHEMBL88917,Cc1cccc(Nc2ccnc(SCC(=O)O)n2)c1C,Partial Agonist,289.36,3.01374,2,5,4.443697499
CHEMBL4459701,Cc1cccc(Nc2cc(Br)nc(SCC(=O)O)n2)c1C,Partial Agonist,368.256,3.77624,2,5,4.879426069
CHEMBL4439891,Cc1cccc(Nc2cc(Cl)nc(OCCC(=O)O)n2)c1C,Partial Agonist,321.764,3.34394,2,5,4.853871964
CHEMBL4471255,Cc1ccccc1Nc1cc(Cl)nc(SCC(=O)O)n1,Partial Agonist,309.778,3.35872,2,5,4.48148606
CHEMBL4514313,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1,Partial Agonist,309.778,3.35872,2,5,4.552841969
CHEMBL459521,O=C(O)CSc1nc(Cl)cc(Nc2cccc3c2CCC3)n1,Partial Agonist,335.816,3.539,2,5,4.420216403
CHEMBL4575123,O=C(O)CSc1nc(Cl)cc(Nc2cccc3c2CCCC3)n1,Full Agonist,349.843,3.9291,2,5,5.677780705
CHEMBL4443400,Cc1c(Cl)ccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,Partial Agonist,358.25,4.32054,2,5,4.30980392
CHEMBL4533202,Cc1c(Br)ccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,Partial Agonist,402.701,4.42964,2,5,4.283996656
CHEMBL4458208,O=C(O)CSc1nc(Cl)cc(Nc2ccc(Cl)c3c2CCC3)n1,Full Agonist,370.261,4.1924,2,5,5.508638306
CHEMBL4579901,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc2c(c1)OC[C@H]2CC(=O)O,Partial Agonist,449.45,5.66702,1,5,5
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,6.585026652
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Full Agonist,357.435,2.4909,1,6,7.397940009
CHEMBL4449760,CC(C)(Oc1ccc(OCCc2ccc(/N=N/c3ccccc3)cc2)cc1)C(=O)O,Full Agonist,404.466,5.9655,1,5,5.22184875
CHEMBL4550608,CCCCc1nc(C(C)C)c(Cc2nc(C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,540.624,5.05012,1,9,5.978810701
CHEMBL4546069,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,554.651,5.22422,1,9,6.552841969
CHEMBL4465311,CCCCc1nc(C(C)C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,582.705,6.0392,1,9,6.229147988
CHEMBL4435259,CCCCc1nc(C)c(Cc2nc(C3CC3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,538.608,4.80412,1,9,5.37161107
CHEMBL4556396,CCCCc1nc(C(C)C)c(Cc2nc(C3CC3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,566.662,5.6191,1,9,5.59345982
CHEMBL4464717,CCCCc1nc(C)c(Cc2nc(Cc3ccccc3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,588.668,5.51752,1,9,5.756961951
CHEMBL4463957,CCCCc1nc(C(C)C)c(Cc2nc(Cc3ccccc3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,616.722,6.3325,1,9,5.943095149
CHEMBL4448988,CCCCc1nc(C)c(Cc2nc(Cc3ccc(F)cc3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,606.658,5.65662,1,9,5.617982957
CHEMBL4447835,CCCCc1nc(C(C)C)c(Cc2nc(Cc3ccc(F)cc3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,634.712,6.4716,1,9,5.829738285
CHEMBL4444888,CCCCc1nc(C)c(Cc2nc(C(C)C)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,540.624,5.05012,1,9,5.879426069
CHEMBL4468637,CCCCc1nc(C)c(Cc2nc(Cc3cccc(F)c3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,606.658,5.65662,1,9,5.8569852
CHEMBL4440354,CCCCc1nc(C)c(Cc2nc(Cc3cc(F)cc(F)c3)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,624.648,5.79572,1,9,5.860120914
CHEMBL4468084,CCCCc1nc(C)c(Cc2nc(CCOC)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,556.623,4.11562,1,10,5.375717904
CHEMBL4541559,CCCCc1nc(C)c(Cc2nc(COC)no2)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,Full Agonist,542.596,4.07312,1,10,5.469800302
CHEMBL4537625,CC(C)(C)Cc1cc(-c2onc([C@@H](CCC(=O)[O-])CC(=O)Nc3ccc(Cl)cc3Cl)c2C2CC2)no1.[Na+],Partial Agonist,556.422,2.7489,1,7,4.698970004
CHEMBL4079448,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Full Agonist,607.698,1.1691,4,8,5.274905479
CHEMBL431733,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Full Agonist,544.737,1.0616,4,9,5.53165267
CHEMBL200732,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Full Agonist,560.805,1.7782,4,9,5.333482019
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,Full Agonist,495.579,4.9356,2,6,6.886056648
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,Full Agonist,495.579,4.9356,2,6,6.958607315
CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Full Agonist,441.549,4.37426,2,6,5.698970004
CHEMBL69018,C=C[C@@H](O)C#CC#C[C@@H](O)/C=C\CCCCCCC,Full Agonist,260.377,2.8177,2,2,5.494850022
CHEMBL127671,CCCCCC1=CC(=O)C2=C(OC(C)(C)c3ccc(C)cc32)C1=O,Partial Agonist,324.42,4.62992,0,3,4.63638802
CHEMBL4635276,C=C(C)[C@@H]1CCC(C)=C[C@H]1C1=C(O)C(=O)C(CCCCC)=CC1=O,Partial Agonist,328.452,5.0056,1,3,4.978810701
CHEMBL4636188,CCCCCC1=CC(=O)C2=C(OC(C)(CCC=C(C)C)C=C2)C1=O,Partial Agonist,328.452,4.9905,0,3,4.832682665
CHEMBL4636830,CCCCCC1=CC(=O)C(C/C=C(\C)CCC=C(C)C)=C(O)C1=O,Full Agonist,330.468,5.5398,1,3,5.30980392
CHEMBL190461,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,Partial Agonist,314.469,5.8465,2,2,4.602059991
CHEMBL422704,CCCCCc1cc(O)c2c(c1)OC(C)(CCC=C(C)C)C=C2,Partial Agonist,314.469,6.0356,1,2,4.602059991
CHEMBL497318,CCCCCc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1,Partial Agonist,316.485,6.0657,2,2,4.804100348
CHEMBL74415,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,Partial Agonist,310.437,5.72782,1,2,4.602059991
CHEMBL123749,C/C(=N\OCCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(-c2ccccc2)nc1,Full Agonist,461.543,4.4623,1,7,6.721246399
CHEMBL1624,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,Partial Agonist,776.872,4.5573,3,4,4.920818754
CHEMBL1544,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,Full Agonist,650.976,3.9527,3,4,5.236572006
CHEMBL1743304,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,Full Agonist,650.976,3.9527,3,4,5.420216403
CHEMBL549748,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,Full Agonist,747.83,5.23,2,3,7
CHEMBL41632,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,Full Agonist,621.934,4.6254,2,3,6.431798276
CHEMBL4638870,N[C@@H](Cc1cc(Br)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,Partial Agonist,729.872,4.7152,3,4,4.88941029
CHEMBL4637025,O=C(O)Cc1cc(Br)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,Full Agonist,700.83,5.3879,2,3,6.522878745
CHEMBL111217,CC(/C=C/C(F)=C(/C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1OCC(F)F)=C\C(=O)O,Full Agonist,438.53,7.2131,1,2,7.200659451
CHEMBL111217,CC(/C=C/C(F)=C(/C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1OCC(F)F)=C\C(=O)O,Full Agonist,438.53,7.2131,1,2,8.193820026
CHEMBL130231,CCC(C)(C)c1cc(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1,Full Agonist,466.584,7.9933,1,2,7.292429798
CHEMBL130231,CCC(C)(C)c1cc(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)c(OCC(F)F)c(C(C)(C)CC)c1,Full Agonist,466.584,7.9933,1,2,8.568636236
CHEMBL337393,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cc(F)cc(F)c2)cc(C(C)C)c1OCC(F)F,Full Agonist,462.483,7.3895,1,2,7.397939976
CHEMBL337393,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cc(F)cc(F)c2)cc(C(C)C)c1OCC(F)F,Full Agonist,462.483,7.3895,1,2,8.568636236
CHEMBL131826,CCCCOc1c(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(C)C,Full Agonist,402.55,7.3999,1,2,7.327902124
CHEMBL131826,CCCCOc1c(/C(C)=C(F)\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(C)C,Full Agonist,402.55,7.3999,1,2,8.387216143
CHEMBL335242,CC(/C=C/C(F)=C(/C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1OCC(F)(F)F)=C\C(=O)O,Full Agonist,456.52,7.5103,1,2,7.522878731
CHEMBL335242,CC(/C=C/C(F)=C(/C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1OCC(F)(F)F)=C\C(=O)O,Full Agonist,456.52,7.5103,1,2,7.913640134
CHEMBL131122,CCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(F)(F)C(F)(F)F,Full Agonist,446.456,7.2433,1,2,7.537601987
CHEMBL131122,CCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(C)C)cc1C(F)(F)C(F)(F)F,Full Agonist,446.456,7.2433,1,2,7.821023024
CHEMBL130317,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccco2)cc(C(C)C)c1OCC(F)F,Full Agonist,416.464,6.7043,1,3,7.431798276
CHEMBL130317,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccco2)cc(C(C)C)c1OCC(F)F,Full Agonist,416.464,6.7043,1,3,8.130768222
CHEMBL130232,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccc(F)c2)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,7.443697475
CHEMBL130232,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccc(F)c2)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,9.096910013
CHEMBL133915,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccc(F)cc2)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,7.494850022
CHEMBL133915,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccc(F)cc2)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,8.886056648
CHEMBL422088,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccccc2F)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,7.337242131
CHEMBL422088,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2ccccc2F)cc(C(C)C)c1OCC(F)F,Full Agonist,444.493,7.2504,1,2,9.397940009
CHEMBL133896,CCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,432.429,6.8532,1,2,7.004364762
CHEMBL133896,CCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,432.429,6.8532,1,2,9.15490196
CHEMBL75133,CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O,Full Agonist,352.518,5.9003,1,1,7.26760624
CHEMBL75133,CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O,Full Agonist,352.518,5.9003,1,1,8.065501498
CHEMBL424269,CCCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,460.483,7.6334,1,2,7.148741651
CHEMBL424269,CCCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,460.483,7.6334,1,2,8.130768222
CHEMBL132568,CCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,446.456,7.2433,1,2,7.229147959
CHEMBL132568,CCCOc1c(/C(C)=C\C=C\C(C)=C\C(=O)O)cc(C(F)(F)C(F)(F)F)cc1C(C)C,Full Agonist,446.456,7.2433,1,2,8.568636236
CHEMBL288436,Cc1cc2c(cc1C1(c3ccc(C(=O)O)cn3)CC1)C(C)(C)CCC2(C)C,Full Agonist,363.501,5.51712,1,2,6.793174097
CHEMBL288436,Cc1cc2c(cc1C1(c3ccc(C(=O)O)cn3)CC1)C(C)(C)CCC2(C)C,Full Agonist,363.501,5.51712,1,2,7.730487009
CHEMBL130374,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccs2)cc(C(C)C)c1OCC(F)F,Full Agonist,432.532,7.1728,1,3,7.823908712
CHEMBL130374,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(-c2cccs2)cc(C(C)C)c1OCC(F)F,Full Agonist,432.532,7.1728,1,3,8.327902142
CHEMBL424639,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(C(C)C)cc(-c2ccccc2)c1OCC(F)F,Full Agonist,426.503,7.1113,1,2,7.107905397
CHEMBL424639,C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(C(C)C)cc(-c2ccccc2)c1OCC(F)F,Full Agonist,426.503,7.1113,1,2,7.787812396
CHEMBL433316,CC(C)OC(Cc1ccc(OCCc2noc(-c3ccccc3C(F)(F)F)n2)cc1)C(=O)O,Full Agonist,464.44,4.7976,1,6,6.22184875
CHEMBL311429,CC(C)OC(Cc1ccc(OCc2noc(-c3ccccc3)n2)cc1)C(=O)O,Full Agonist,382.416,3.7363,1,6,7.102372909
CHEMBL80905,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(OC(F)(F)F)cc3)n2)cc1)C(=O)O,Full Agonist,466.412,4.6349,1,7,7.200659451
CHEMBL80301,Cc1cccc(-c2nc(COc3ccc(CC(OC(C)C)C(=O)O)cc3)no2)c1,Full Agonist,396.443,4.04472,1,6,7.301029996
CHEMBL78523,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(F)cc3)n2)cc1)C(=O)O,Full Agonist,400.406,3.8754,1,6,6.698970004
CHEMBL309778,CC(C)OC(Cc1ccc(OCc2noc(-c3cc(F)cc(F)c3)n2)cc1)C(=O)O,Full Agonist,418.396,4.0145,1,6,7
CHEMBL77040,CC(C)OC(Cc1ccc(OCCc2noc(-c3ccccc3)n2)cc1)C(=O)O,Full Agonist,396.443,3.7788,1,6,7.886056648
CHEMBL80979,CC(C)OC(Cc1ccc(OCCc2noc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1)C(=O)O,Full Agonist,532.437,5.8164,1,6,8.397940009
